Codice Punto,strada,km,localita,Data,Totale,Motocicli,Autovetture e monovolumi,Autovetture e monovolumi con rimorchio,Furgoni,Autocarro medio (fino a 8_7 m),Autocarro grande (da 8_7 m),Autocarro con rimorchio,Trattore con semirimorchio,Autobus
107,SS 12,330+950,Masi,18/10/2005 0:00:00,3261.00,83.00,2474.00,45.00,177.00,160.00,101.00,65.00,132.00,24.00
107,SS 12,330+950,Masi,19/10/2005 0:00:00,3277.00,119.00,2459.00,40.00,139.00,153.00,115.00,65.00,163.00,24.00
107,SS 12,330+950,Masi,20/10/2005 0:00:00,3468.00,104.00,2594.00,31.00,146.00,198.00,168.00,68.00,141.00,18.00
107,SS 12,330+950,Masi,21/10/2005 0:00:00,3271.00,118.00,2520.00,27.00,137.00,123.00,114.00,80.00,133.00,19.00
107,SS 12,330+950,Masi,22/10/2005 0:00:00,3590.00,211.00,3052.00,29.00,96.00,102.00,35.00,15.00,34.00,16.00
107,SS 12,330+950,Masi,23/10/2005 0:00:00,3403.00,143.00,3141.00,16.00,50.00,23.00,6.00,4.00,9.00,11.00
107,SS 12,330+950,Masi,24/10/2005 0:00:00,2955.00,122.00,2210.00,30.00,120.00,158.00,104.00,65.00,127.00,19.00
107,SS 12,330+950,Masi,25/10/2005 0:00:00,3274.00,115.00,2494.00,33.00,147.00,164.00,126.00,61.00,115.00,19.00
107,SS 12,330+950,Masi,26/10/2005 0:00:00,730.00,16.00,522.00,10.00,48.00,44.00,37.00,12.00,38.00,3.00
107,SS 12,330+950,Masi,26/10/2005 0:00:00,2650.00,105.00,2033.00,36.00,109.00,124.00,93.00,39.00,95.00,16.00
107,SS 12,330+950,Masi,27/10/2005 0:00:00,3437.00,148.00,2586.00,34.00,144.00,133.00,150.00,61.00,158.00,23.00
107,SS 12,330+950,Masi,28/10/2005 0:00:00,3822.00,178.00,2915.00,39.00,146.00,163.00,141.00,65.00,154.00,21.00
107,SS 12,330+950,Masi,29/10/2005 0:00:00,4097.00,495.00,3255.00,32.00,119.00,86.00,43.00,10.00,41.00,16.00
107,SS 12,330+950,Masi,30/10/2005 0:00:00,4345.00,524.00,3681.00,9.00,82.00,39.00,4.00,0.00,2.00,4.00
107,SS 12,330+950,Masi,31/10/2005 0:00:00,3721.00,207.00,2984.00,38.00,113.00,119.00,101.00,40.00,102.00,17.00
107,SS 12,330+950,Masi,01/11/2005 0:00:00,3384.00,174.00,3071.00,7.00,77.00,37.00,3.00,3.00,7.00,5.00
107,SS 12,330+950,Masi,02/11/2005 0:00:00,3321.00,121.00,2535.00,33.00,146.00,161.00,146.00,54.00,105.00,20.00
107,SS 12,330+950,Masi,03/11/2005 0:00:00,3209.00,92.00,2463.00,34.00,133.00,167.00,128.00,54.00,120.00,18.00
107,SS 12,330+950,Masi,04/11/2005 0:00:00,3253.00,93.00,2523.00,45.00,146.00,130.00,104.00,57.00,132.00,23.00
107,SS 12,330+950,Masi,05/11/2005 0:00:00,3309.00,113.00,2897.00,16.00,83.00,99.00,43.00,16.00,29.00,13.00
107,SS 12,330+950,Masi,06/11/2005 0:00:00,3095.00,92.00,2894.00,14.00,43.00,23.00,17.00,3.00,4.00,5.00
107,SS 12,330+950,Masi,07/11/2005 0:00:00,3112.00,118.00,2353.00,36.00,143.00,145.00,125.00,60.00,112.00,20.00
107,SS 12,330+950,Masi,08/11/2005 0:00:00,3410.00,127.00,2540.00,32.00,203.00,168.00,136.00,51.00,132.00,21.00
107,SS 12,330+950,Masi,09/11/2005 0:00:00,3243.00,101.00,2511.00,25.00,124.00,145.00,134.00,56.00,125.00,22.00
107,SS 12,330+950,Masi,10/11/2005 0:00:00,3308.00,112.00,2576.00,38.00,117.00,181.00,96.00,60.00,109.00,19.00
107,SS 12,330+950,Masi,11/11/2005 0:00:00,3537.00,117.00,2704.00,34.00,122.00,218.00,123.00,56.00,140.00,23.00
107,SS 12,330+950,Masi,12/11/2005 0:00:00,3662.00,238.00,3119.00,19.00,95.00,100.00,39.00,8.00,28.00,16.00
107,SS 12,330+950,Masi,13/11/2005 0:00:00,3729.00,222.00,3395.00,18.00,54.00,26.00,3.00,2.00,4.00,5.00
107,SS 12,330+950,Masi,14/11/2005 0:00:00,2971.00,97.00,2195.00,23.00,149.00,179.00,123.00,69.00,119.00,17.00
107,SS 12,330+950,Masi,15/11/2005 0:00:00,3170.00,108.00,2424.00,24.00,141.00,189.00,117.00,49.00,98.00,20.00
107,SS 12,330+950,Masi,16/11/2005 0:00:00,3100.00,126.00,2376.00,22.00,141.00,158.00,88.00,45.00,130.00,14.00
107,SS 12,330+950,Masi,17/11/2005 0:00:00,3205.00,98.00,2467.00,33.00,121.00,161.00,128.00,51.00,128.00,18.00
107,SS 12,330+950,Masi,18/11/2005 0:00:00,5452.00,134.00,3874.00,92.00,221.00,188.00,157.00,205.00,553.00,28.00
107,SS 12,330+950,Masi,19/11/2005 0:00:00,6158.00,251.00,4268.00,126.00,234.00,179.00,133.00,263.00,677.00,27.00
107,SS 12,330+950,Masi,20/11/2005 0:00:00,3786.00,194.00,3480.00,16.00,68.00,18.00,1.00,4.00,0.00,5.00
107,SS 12,330+950,Masi,21/11/2005 0:00:00,2778.00,106.00,2091.00,27.00,124.00,137.00,113.00,55.00,105.00,20.00
107,SS 12,330+950,Masi,22/11/2005 0:00:00,3078.00,73.00,2382.00,23.00,147.00,147.00,127.00,45.00,114.00,20.00
107,SS 12,330+950,Masi,23/11/2005 0:00:00,3004.00,80.00,2352.00,22.00,110.00,150.00,111.00,61.00,98.00,20.00
107,SS 12,330+950,Masi,24/11/2005 0:00:00,3316.00,95.00,2554.00,24.00,137.00,185.00,108.00,61.00,133.00,19.00
107,SS 12,330+950,Masi,25/11/2005 0:00:00,2689.00,68.00,2092.00,28.00,109.00,125.00,109.00,41.00,106.00,11.00
107,SS 12,330+950,Masi,26/11/2005 0:00:00,1899.00,59.00,1635.00,12.00,54.00,53.00,32.00,5.00,32.00,17.00
107,SS 12,330+950,Masi,27/11/2005 0:00:00,2407.00,79.00,2263.00,3.00,32.00,19.00,2.00,0.00,3.00,6.00
107,SS 12,330+950,Masi,28/11/2005 0:00:00,2656.00,80.00,2101.00,34.00,111.00,115.00,69.00,44.00,86.00,16.00
107,SS 12,330+950,Masi,29/11/2005 0:00:00,1902.00,58.00,1434.00,28.00,111.00,104.00,62.00,16.00,68.00,21.00
107,SS 12,330+950,Masi,30/11/2005 0:00:00,4003.00,176.00,2583.00,87.00,178.00,148.00,151.00,186.00,467.00,27.00
107,SS 12,330+950,Masi,01/12/2005 0:00:00,5772.00,221.00,3226.00,132.00,351.00,259.00,422.00,357.00,776.00,28.00
107,SS 12,330+950,Masi,02/12/2005 0:00:00,2916.00,82.00,2229.00,28.00,123.00,136.00,147.00,47.00,104.00,20.00
107,SS 12,330+950,Masi,03/12/2005 0:00:00,2314.00,72.00,2077.00,4.00,62.00,37.00,9.00,17.00,22.00,14.00
107,SS 12,330+950,Masi,04/12/2005 0:00:00,2927.00,93.00,2751.00,5.00,49.00,21.00,2.00,0.00,2.00,4.00
107,SS 12,330+950,Masi,05/12/2005 0:00:00,2841.00,76.00,2230.00,32.00,126.00,111.00,105.00,36.00,101.00,24.00
107,SS 12,330+950,Masi,06/12/2005 0:00:00,780.00,29.00,684.00,1.00,15.00,17.00,8.00,8.00,14.00,4.00
107,SS 12,330+950,Masi,06/12/2005 0:00:00,2281.00,59.00,1713.00,20.00,132.00,117.00,127.00,31.00,67.00,15.00
107,SS 12,330+950,Masi,07/12/2005 0:00:00,3676.00,94.00,2944.00,30.00,157.00,123.00,111.00,68.00,131.00,18.00
107,SS 12,330+950,Masi,08/12/2005 0:00:00,6500.00,107.00,6031.00,24.00,234.00,60.00,9.00,13.00,13.00,9.00
107,SS 12,330+950,Masi,09/12/2005 0:00:00,3154.00,88.00,2563.00,33.00,121.00,113.00,84.00,36.00,98.00,18.00
107,SS 12,330+950,Masi,10/12/2005 0:00:00,3531.00,143.00,3093.00,14.00,114.00,83.00,47.00,6.00,16.00,15.00
107,SS 12,330+950,Masi,11/12/2005 0:00:00,6712.00,343.00,5994.00,26.00,214.00,104.00,7.00,5.00,7.00,12.00
107,SS 12,330+950,Masi,12/12/2005 0:00:00,3044.00,75.00,2371.00,47.00,130.00,137.00,115.00,54.00,98.00,17.00
107,SS 12,330+950,Masi,13/12/2005 0:00:00,3077.00,70.00,2357.00,33.00,149.00,158.00,133.00,39.00,118.00,20.00
107,SS 12,330+950,Masi,14/12/2005 0:00:00,3011.00,86.00,2330.00,29.00,124.00,163.00,109.00,47.00,106.00,17.00
107,SS 12,330+950,Masi,15/12/2005 0:00:00,3276.00,90.00,2523.00,23.00,157.00,163.00,134.00,55.00,115.00,16.00
107,SS 12,330+950,Masi,16/12/2005 0:00:00,3670.00,94.00,2877.00,31.00,128.00,157.00,137.00,72.00,152.00,22.00
107,SS 12,330+950,Masi,17/12/2005 0:00:00,3330.00,78.00,2974.00,25.00,80.00,77.00,55.00,10.00,17.00,14.00
107,SS 12,330+950,Masi,18/12/2005 0:00:00,3633.00,129.00,3378.00,6.00,75.00,28.00,0.00,6.00,5.00,6.00
107,SS 12,330+950,Masi,19/12/2005 0:00:00,2949.00,93.00,2234.00,24.00,124.00,182.00,126.00,47.00,100.00,19.00
107,SS 12,330+950,Masi,20/12/2005 0:00:00,3042.00,95.00,2321.00,29.00,142.00,164.00,112.00,45.00,114.00,20.00
107,SS 12,330+950,Masi,21/12/2005 0:00:00,3407.00,89.00,2574.00,14.00,156.00,186.00,155.00,62.00,153.00,18.00
107,SS 12,330+950,Masi,22/12/2005 0:00:00,3373.00,84.00,2744.00,18.00,121.00,143.00,133.00,42.00,72.00,16.00
107,SS 12,330+950,Masi,23/12/2005 0:00:00,3094.00,64.00,2528.00,32.00,113.00,128.00,77.00,47.00,90.00,15.00
107,SS 12,330+950,Masi,24/12/2005 0:00:00,2532.00,74.00,2322.00,12.00,52.00,49.00,4.00,1.00,7.00,11.00
107,SS 12,330+950,Masi,25/12/2005 0:00:00,2563.00,66.00,2439.00,6.00,28.00,17.00,0.00,1.00,2.00,4.00
107,SS 12,330+950,Masi,26/12/2005 0:00:00,3829.00,114.00,3625.00,3.00,44.00,30.00,6.00,0.00,3.00,4.00
107,SS 12,330+950,Masi,27/12/2005 0:00:00,2309.00,74.00,1970.00,8.00,80.00,67.00,37.00,20.00,37.00,16.00
107,SS 12,330+950,Masi,28/12/2005 0:00:00,1638.00,62.00,1353.00,19.00,66.00,63.00,26.00,18.00,20.00,11.00
107,SS 12,330+950,Masi,29/12/2005 0:00:00,1972.00,80.00,1665.00,13.00,67.00,60.00,23.00,18.00,34.00,12.00
107,SS 12,330+950,Masi,30/12/2005 0:00:00,2570.00,83.00,2237.00,12.00,93.00,65.00,26.00,14.00,29.00,11.00
107,SS 12,330+950,Masi,31/12/2005 0:00:00,2035.00,79.00,1834.00,4.00,52.00,40.00,8.00,0.00,2.00,16.00
108,SS 42,178+350,Croviana,01/01/2005 0:00:00,7218.00,7218.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,02/01/2005 0:00:00,15424.00,15424.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,03/01/2005 0:00:00,7138.00,7138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,04/01/2005 0:00:00,6279.00,6279.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,05/01/2005 0:00:00,7180.00,7180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,06/01/2005 0:00:00,7121.00,7121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,07/01/2005 0:00:00,7059.00,7059.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,08/01/2005 0:00:00,8908.00,8908.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,09/01/2005 0:00:00,8331.00,8331.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,10/01/2005 0:00:00,4526.00,4526.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,11/01/2005 0:00:00,4475.00,4475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,12/01/2005 0:00:00,4743.00,4743.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,13/01/2005 0:00:00,5076.00,5076.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,14/01/2005 0:00:00,5521.00,5521.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,15/01/2005 0:00:00,8698.00,8698.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,16/01/2005 0:00:00,7076.00,7076.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,17/01/2005 0:00:00,4609.00,4609.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,18/01/2005 0:00:00,4755.00,4755.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,19/01/2005 0:00:00,4318.00,4318.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,20/01/2005 0:00:00,4999.00,4999.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,21/01/2005 0:00:00,5831.00,5831.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,22/01/2005 0:00:00,9209.00,9209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,23/01/2005 0:00:00,7110.00,7110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,24/01/2005 0:00:00,4488.00,4488.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,25/01/2005 0:00:00,3851.00,3851.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,25/01/2005 0:00:00,741.00,741.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,26/01/2005 0:00:00,2189.00,2189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,SS 42,178+350,Croviana,26/01/2005 0:00:00,2792.00,12.00,2490.00,7.00,155.00,51.00,20.00,20.00,19.00,18.00
108,SS 42,178+350,Croviana,27/01/2005 0:00:00,5326.00,22.00,4665.00,23.00,320.00,123.00,62.00,35.00,43.00,33.00
108,SS 42,178+350,Croviana,28/01/2005 0:00:00,5654.00,22.00,4996.00,30.00,294.00,158.00,49.00,29.00,36.00,40.00
108,SS 42,178+350,Croviana,29/01/2005 0:00:00,9139.00,27.00,8601.00,35.00,204.00,79.00,24.00,16.00,16.00,137.00
108,SS 42,178+350,Croviana,30/01/2005 0:00:00,6875.00,17.00,6625.00,13.00,120.00,23.00,5.00,8.00,6.00,58.00
108,SS 42,178+350,Croviana,31/01/2005 0:00:00,4700.00,26.00,4064.00,27.00,259.00,155.00,69.00,34.00,37.00,29.00
108,SS 42,178+350,Croviana,01/02/2005 0:00:00,4616.00,25.00,3934.00,29.00,264.00,155.00,88.00,42.00,49.00,30.00
108,SS 42,178+350,Croviana,02/02/2005 0:00:00,4781.00,25.00,4087.00,19.00,293.00,193.00,51.00,47.00,35.00,31.00
108,SS 42,178+350,Croviana,03/02/2005 0:00:00,5187.00,21.00,4463.00,39.00,277.00,175.00,88.00,52.00,33.00,39.00
108,SS 42,178+350,Croviana,04/02/2005 0:00:00,6152.00,20.00,5354.00,30.00,354.00,167.00,107.00,43.00,41.00,36.00
108,SS 42,178+350,Croviana,05/02/2005 0:00:00,9275.00,37.00,8651.00,43.00,263.00,72.00,20.00,26.00,35.00,128.00
108,SS 42,178+350,Croviana,06/02/2005 0:00:00,7542.00,30.00,7204.00,19.00,161.00,25.00,7.00,7.00,15.00,74.00
108,SS 42,178+350,Croviana,07/02/2005 0:00:00,5101.00,29.00,4390.00,29.00,316.00,149.00,69.00,53.00,41.00,25.00
108,SS 42,178+350,Croviana,08/02/2005 0:00:00,5183.00,26.00,4541.00,39.00,271.00,135.00,53.00,48.00,35.00,35.00
108,SS 42,178+350,Croviana,09/02/2005 0:00:00,5285.00,17.00,4541.00,31.00,333.00,159.00,72.00,43.00,50.00,39.00
108,SS 42,178+350,Croviana,10/02/2005 0:00:00,5326.00,17.00,4550.00,21.00,339.00,164.00,91.00,50.00,54.00,40.00
108,SS 42,178+350,Croviana,11/02/2005 0:00:00,6074.00,20.00,5234.00,33.00,371.00,165.00,94.00,46.00,50.00,61.00
108,SS 42,178+350,Croviana,12/02/2005 0:00:00,9536.00,31.00,8912.00,39.00,247.00,71.00,33.00,23.00,40.00,140.00
108,SS 42,178+350,Croviana,13/02/2005 0:00:00,7086.00,28.00,6713.00,20.00,170.00,46.00,2.00,4.00,7.00,96.00
108,SS 42,178+350,Croviana,14/02/2005 0:00:00,5046.00,36.00,4254.00,34.00,305.00,193.00,69.00,53.00,45.00,57.00
108,SS 42,178+350,Croviana,15/02/2005 0:00:00,4868.00,29.00,4061.00,40.00,341.00,141.00,96.00,47.00,59.00,54.00
108,SS 42,178+350,Croviana,16/02/2005 0:00:00,5136.00,20.00,4399.00,38.00,310.00,166.00,74.00,35.00,53.00,41.00
108,SS 42,178+350,Croviana,17/02/2005 0:00:00,5071.00,25.00,4338.00,36.00,313.00,168.00,58.00,44.00,45.00,44.00
108,SS 42,178+350,Croviana,18/02/2005 0:00:00,6128.00,38.00,5343.00,38.00,300.00,166.00,75.00,39.00,66.00,63.00
108,SS 42,178+350,Croviana,19/02/2005 0:00:00,10240.00,29.00,9569.00,59.00,280.00,77.00,14.00,17.00,32.00,163.00
108,SS 42,178+350,Croviana,20/02/2005 0:00:00,7577.00,24.00,7210.00,16.00,179.00,49.00,2.00,8.00,15.00,74.00
108,SS 42,178+350,Croviana,21/02/2005 0:00:00,4699.00,29.00,4014.00,28.00,304.00,157.00,71.00,28.00,29.00,39.00
108,SS 42,178+350,Croviana,22/02/2005 0:00:00,4561.00,25.00,3885.00,34.00,297.00,125.00,89.00,34.00,38.00,34.00
108,SS 42,178+350,Croviana,23/02/2005 0:00:00,4988.00,26.00,4231.00,64.00,320.00,159.00,77.00,43.00,35.00,33.00
108,SS 42,178+350,Croviana,24/02/2005 0:00:00,5382.00,26.00,4666.00,41.00,322.00,136.00,79.00,41.00,29.00,42.00
108,SS 42,178+350,Croviana,25/02/2005 0:00:00,6189.00,31.00,5383.00,31.00,349.00,152.00,104.00,43.00,56.00,40.00
108,SS 42,178+350,Croviana,26/02/2005 0:00:00,10153.00,48.00,9529.00,42.00,246.00,91.00,28.00,22.00,24.00,123.00
108,SS 42,178+350,Croviana,27/02/2005 0:00:00,7877.00,26.00,7477.00,25.00,197.00,41.00,10.00,7.00,8.00,86.00
108,SS 42,178+350,Croviana,28/02/2005 0:00:00,4851.00,19.00,4195.00,32.00,333.00,102.00,62.00,33.00,42.00,33.00
108,SS 42,178+350,Croviana,01/03/2005 0:00:00,5008.00,24.00,4211.00,34.00,349.00,178.00,102.00,28.00,54.00,28.00
108,SS 42,178+350,Croviana,02/03/2005 0:00:00,5224.00,21.00,4418.00,31.00,346.00,203.00,65.00,41.00,62.00,37.00
108,SS 42,178+350,Croviana,03/03/2005 0:00:00,4524.00,20.00,3879.00,36.00,284.00,132.00,76.00,43.00,32.00,22.00
108,SS 42,178+350,Croviana,04/03/2005 0:00:00,5474.00,13.00,4832.00,35.00,305.00,153.00,53.00,18.00,34.00,31.00
108,SS 42,178+350,Croviana,05/03/2005 0:00:00,9840.00,32.00,9264.00,41.00,219.00,73.00,21.00,13.00,35.00,142.00
108,SS 42,178+350,Croviana,06/03/2005 0:00:00,7350.00,28.00,7034.00,23.00,126.00,32.00,6.00,2.00,9.00,90.00
108,SS 42,178+350,Croviana,07/03/2005 0:00:00,4842.00,15.00,4175.00,22.00,302.00,150.00,57.00,40.00,44.00,37.00
108,SS 42,178+350,Croviana,08/03/2005 0:00:00,4965.00,22.00,4214.00,39.00,335.00,148.00,75.00,44.00,48.00,40.00
108,SS 42,178+350,Croviana,09/03/2005 0:00:00,5374.00,33.00,4556.00,30.00,347.00,188.00,81.00,44.00,57.00,38.00
108,SS 42,178+350,Croviana,10/03/2005 0:00:00,5346.00,29.00,4574.00,32.00,329.00,158.00,90.00,39.00,51.00,44.00
108,SS 42,178+350,Croviana,11/03/2005 0:00:00,6246.00,30.00,5376.00,30.00,376.00,204.00,91.00,36.00,58.00,45.00
108,SS 42,178+350,Croviana,12/03/2005 0:00:00,10075.00,59.00,9365.00,67.00,286.00,94.00,33.00,21.00,32.00,118.00
108,SS 42,178+350,Croviana,13/03/2005 0:00:00,8292.00,43.00,7952.00,22.00,146.00,21.00,6.00,14.00,12.00,76.00
108,SS 42,178+350,Croviana,14/03/2005 0:00:00,4902.00,38.00,4141.00,24.00,308.00,171.00,74.00,50.00,57.00,39.00
108,SS 42,178+350,Croviana,15/03/2005 0:00:00,4924.00,36.00,4110.00,36.00,355.00,176.00,89.00,43.00,45.00,34.00
108,SS 42,178+350,Croviana,16/03/2005 0:00:00,5217.00,39.00,4457.00,26.00,313.00,187.00,82.00,27.00,49.00,37.00
108,SS 42,178+350,Croviana,17/03/2005 0:00:00,5446.00,34.00,4619.00,42.00,320.00,200.00,105.00,51.00,38.00,37.00
108,SS 42,178+350,Croviana,18/03/2005 0:00:00,6339.00,44.00,5445.00,46.00,353.00,237.00,91.00,25.00,54.00,44.00
108,SS 42,178+350,Croviana,19/03/2005 0:00:00,9303.00,88.00,8566.00,50.00,267.00,109.00,32.00,22.00,37.00,132.00
108,SS 42,178+350,Croviana,20/03/2005 0:00:00,6768.00,106.00,6413.00,25.00,138.00,26.00,5.00,9.00,3.00,43.00
108,SS 42,178+350,Croviana,21/03/2005 0:00:00,5125.00,36.00,4231.00,42.00,346.00,260.00,74.00,54.00,61.00,21.00
108,SS 42,178+350,Croviana,22/03/2005 0:00:00,5248.00,43.00,4285.00,42.00,382.00,270.00,121.00,43.00,44.00,18.00
108,SS 42,178+350,Croviana,23/03/2005 0:00:00,5696.00,41.00,4737.00,34.00,373.00,278.00,107.00,51.00,50.00,25.00
108,SS 42,178+350,Croviana,24/03/2005 0:00:00,6297.00,42.00,5269.00,43.00,405.00,270.00,144.00,56.00,46.00,22.00
108,SS 42,178+350,Croviana,25/03/2005 0:00:00,7456.00,48.00,6488.00,58.00,411.00,237.00,94.00,38.00,45.00,37.00
108,SS 42,178+350,Croviana,26/03/2005 0:00:00,8866.00,78.00,8279.00,45.00,245.00,64.00,23.00,17.00,34.00,81.00
108,SS 42,178+350,Croviana,27/03/2005 0:00:00,139.00,0.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
108,SS 42,178+350,Croviana,27/03/2005 0:00:00,5780.00,80.00,5473.00,13.00,123.00,18.00,4.00,10.00,11.00,48.00
108,SS 42,178+350,Croviana,28/03/2005 0:00:00,7015.00,126.00,6599.00,43.00,166.00,29.00,7.00,9.00,9.00,27.00
108,SS 42,178+350,Croviana,29/03/2005 0:00:00,6690.00,36.00,5680.00,70.00,387.00,270.00,118.00,53.00,44.00,32.00
108,SS 42,178+350,Croviana,30/03/2005 0:00:00,5690.00,35.00,4701.00,72.00,336.00,249.00,147.00,49.00,64.00,37.00
108,SS 42,178+350,Croviana,31/03/2005 0:00:00,5538.00,38.00,4509.00,64.00,391.00,271.00,128.00,50.00,51.00,36.00
108,SS 42,178+350,Croviana,01/04/2005 0:00:00,6004.00,51.00,4945.00,84.00,403.00,226.00,131.00,58.00,65.00,41.00
108,SS 42,178+350,Croviana,02/04/2005 0:00:00,7861.00,102.00,7100.00,66.00,267.00,115.00,24.00,41.00,38.00,108.00
108,SS 42,178+350,Croviana,03/04/2005 0:00:00,4916.00,161.00,4570.00,15.00,89.00,16.00,3.00,10.00,16.00,36.00
108,SS 42,178+350,Croviana,04/04/2005 0:00:00,5122.00,34.00,4188.00,31.00,379.00,251.00,96.00,46.00,53.00,44.00
108,SS 42,178+350,Croviana,05/04/2005 0:00:00,5297.00,50.00,4223.00,56.00,370.00,316.00,120.00,46.00,60.00,56.00
108,SS 42,178+350,Croviana,06/04/2005 0:00:00,5115.00,35.00,4085.00,71.00,373.00,268.00,136.00,55.00,48.00,44.00
108,SS 42,178+350,Croviana,07/04/2005 0:00:00,5507.00,41.00,4521.00,82.00,341.00,252.00,130.00,39.00,54.00,47.00
108,SS 42,178+350,Croviana,08/04/2005 0:00:00,6364.00,41.00,5168.00,95.00,422.00,306.00,153.00,40.00,83.00,56.00
108,SS 42,178+350,Croviana,09/04/2005 0:00:00,5865.00,26.00,5383.00,56.00,177.00,72.00,38.00,16.00,21.00,76.00
108,SS 42,178+350,Croviana,10/04/2005 0:00:00,4978.00,42.00,4809.00,8.00,81.00,11.00,1.00,5.00,1.00,20.00
108,SS 42,178+350,Croviana,11/04/2005 0:00:00,4561.00,31.00,3594.00,72.00,328.00,279.00,154.00,43.00,43.00,17.00
108,SS 42,178+350,Croviana,12/04/2005 0:00:00,4789.00,43.00,3855.00,87.00,336.00,222.00,130.00,47.00,45.00,24.00
108,SS 42,178+350,Croviana,13/04/2005 0:00:00,1174.00,2.00,887.00,12.00,89.00,94.00,41.00,11.00,21.00,17.00
108,SS 42,178+350,Croviana,13/04/2005 0:00:00,3604.00,39.00,2918.00,45.00,254.00,175.00,79.00,37.00,38.00,19.00
108,SS 42,178+350,Croviana,14/04/2005 0:00:00,4870.00,57.00,3932.00,77.00,345.00,239.00,112.00,55.00,38.00,15.00
108,SS 42,178+350,Croviana,15/04/2005 0:00:00,5171.00,42.00,4240.00,55.00,404.00,215.00,112.00,42.00,46.00,15.00
108,SS 42,178+350,Croviana,16/04/2005 0:00:00,4302.00,13.00,3967.00,35.00,137.00,101.00,15.00,12.00,5.00,17.00
108,SS 42,178+350,Croviana,17/04/2005 0:00:00,3811.00,35.00,3648.00,12.00,70.00,13.00,5.00,9.00,4.00,15.00
108,SS 42,178+350,Croviana,18/04/2005 0:00:00,4764.00,62.00,3858.00,41.00,344.00,228.00,109.00,52.00,46.00,24.00
108,SS 42,178+350,Croviana,19/04/2005 0:00:00,4685.00,30.00,3806.00,56.00,336.00,214.00,100.00,67.00,52.00,24.00
108,SS 42,178+350,Croviana,20/04/2005 0:00:00,4752.00,27.00,3818.00,52.00,347.00,262.00,116.00,54.00,56.00,20.00
108,SS 42,178+350,Croviana,21/04/2005 0:00:00,5099.00,93.00,4065.00,68.00,377.00,235.00,101.00,64.00,71.00,25.00
108,SS 42,178+350,Croviana,22/04/2005 0:00:00,5797.00,68.00,4713.00,61.00,402.00,295.00,129.00,53.00,41.00,35.00
108,SS 42,178+350,Croviana,23/04/2005 0:00:00,5180.00,122.00,4647.00,34.00,186.00,119.00,35.00,16.00,10.00,11.00
108,SS 42,178+350,Croviana,24/04/2005 0:00:00,4216.00,84.00,4027.00,17.00,55.00,18.00,0.00,0.00,2.00,13.00
108,SS 42,178+350,Croviana,25/04/2005 0:00:00,4096.00,22.00,3808.00,46.00,140.00,58.00,10.00,3.00,2.00,7.00
